left_cardinality,left_cardinality_ratio,base_cardinality,selectivity_on_indexed_attr,left_ordered,base_ordered,result_size,sel_on_indexed_attr_with_join_predicate,hj_idx_cost,hj_seq_cost,nl_idx_cost,nl_seq_cost,mj_idx_cost,mj_seq_cost,optimal_decision
42614,0.2840933333333333,150000,0.7058933333333334,0,1,30081,0.3529466666666667,16078.819999999949,16345.159999999974,34974.159999999974,173455841.35,16794.80999999994,34607.78999999998,2
45892,0.30594666666666664,150000,0.21131333333333333,0,1,9698,0.10565333333333334,8076.819999999949,12062.289999999979,36416.47999999998,55922933.10999999,13328.729999999981,22294.24999999994,2
41994,0.27996,150000,0.35685333333333336,0,1,14986,0.17842666666666668,10141.51000000001,13023.440000000002,34701.360000000044,86425943.30000001,13585.520000000019,25105.74000000005,2
55027,0.36684666666666665,150000,0.18002666666666667,0,1,9906,0.09001333333333333,8448.000000000058,12693.960000000021,40435.880000000005,57126912.13,15425.500000000058,23848.620000000054,2
48601,0.32400666666666667,150000,0.24722,0,1,12015,0.12361333333333334,8948.5,12674.940000000002,37608.44,69322542.95,14345.520000000019,23941.859999999986,2
17090,0.11393333333333333,150000,0.6461533333333334,0,1,11043,0.32308,12561.99000000002,13083.060000000027,23743.600000000006,63680450.36,9628.280000000028,26284.150000000023,4
6922,0.04614666666666667,150000,0.27257333333333333,0,1,1887,0.13628666666666667,5275.190000000002,8654.910000000003,18901.679999999993,6373237.85,2761.1600000000035,12704.660000000003,4
70609,0.4707266666666667,150000,0.5439466666666667,0,1,38408,0.27197333333333334,16106.539999999979,17769.76000000001,47291.96000000002,221497680.9,22771.590000000026,37703.630000000005,2
1872,0.01248,150000,0.9458066666666667,0,1,1771,0.47290666666666664,16109.469999999972,14147.109999999986,8439.679999999993,5981104.8,7982.669999999984,30136.219999999972,4
2497,0.016646666666666667,150000,0.5085666666666666,0,1,1270,0.25428,8811.540000000008,10308.630000000005,10194.679999999993,4291374.05,4392.2300000000105,18508.890000000014,4
31922,0.21281333333333333,150000,0.27338666666666667,0,1,8727,0.13669333333333333,7749.47000000003,11216.580000000016,30269.679999999993,50350444.160000004,10258.600000000035,20293.800000000047,2
49812,0.33208,150000,0.11861333333333333,0,1,5908,0.05930666666666667,1299.960000000021,5985.280000000028,38141.28000000003,13299388.04,13529.809999999998,19400.51000000001,2
52490,0.3499333333333333,150000,0.18269333333333335,0,1,9590,0.09134666666666667,8243.339999999967,12462.289999999979,39319.59999999998,55333194.910000004,14787.020000000019,23258.48999999999,2
41505,0.2767,150000,0.4309133333333333,0,1,17885,0.21545333333333333,11341.490000000049,13663.450000000012,34486.20000000001,103127133.86,14106.690000000002,26935.48000000004,2
11724,0.07816,150000,0.6642333333333333,0,1,7787,0.33212,12339.25999999998,12680.26999999999,21382.55999999997,44914841.190000005,8411.99999999997,25388.22999999998,4
58147,0.38764666666666664,150000,0.00868,0,1,505,0.00434,243.11999999999534,5756.380000000005,41808.67999999999,1141131.17,14715.340000000026,20228.74000000005,2
59301,0.39534,150000,0.27231333333333335,0,1,16148,0.13616,10420.51000000001,14003.440000000002,42316.44,93149996.32000001,17356.669999999984,27397.109999999986,2
71558,0.47705333333333333,150000,0.40154,0,1,28733,0.20077333333333333,13803.200000000012,16499.559999999998,47709.52000000002,165695712.05,21741.690000000002,34095.17000000004,2
61714,0.41142666666666666,150000,0.10128,0,1,6250,0.05064,1158.1999999999534,6000.829999999958,43378.159999999974,14068941.3,16464.719999999972,22268.55999999994,2
45445,0.30296666666666666,150000,0.3523733333333333,0,1,16014,0.17618666666666666,10404.409999999974,13336.25,36219.79999999999,92342617.94,14444.01000000001,25893.340000000026,2
20738,0.13825333333333334,150000,0.68634,0,1,14233,0.34317333333333333,13598.409999999974,13835.98999999999,25348.719999999972,82071535.94999999,10910.889999999985,28309.02999999997,4
12135,0.0809,150000,0.38194666666666666,0,1,4635,0.19097333333333333,7630.049999999988,10173.0,21563.399999999994,26731541.53,6140.970000000001,18025.790000000008,4
63361,0.42240666666666665,150000,0.6770666666666667,0,1,42900,0.33853333333333335,17632.54999999999,18279.100000000035,44102.840000000026,247392459.3,22035.890000000014,39373.67000000004,2
19341,0.12894,150000,0.9326266666666667,0,1,18038,0.46631333333333336,17606.03,15928.589999999997,24734.03999999998,104010353.55000001,12641.419999999984,34593.149999999994,4
16299,0.10866,150000,0.8167666666666666,0,1,13312,0.4083866666666667,15356.669999999984,14546.669999999984,23395.559999999998,76769631.06,10869.659999999974,30661.359999999986,4
4421,0.029473333333333334,150000,0.91434,0,1,4042,0.4571733333333333,15830.569999999978,14142.389999999985,14609.23999999999,13648225.639999999,7923.669999999984,29488.159999999974,4
62080,0.41386666666666666,150000,0.25433333333333336,0,1,15789,0.12716666666666668,10393.900000000023,14116.570000000007,43539.20000000001,91092492.38,17926.370000000054,27647.660000000033,2
9397,0.06264666666666667,150000,0.0785,0,1,738,0.039253333333333335,799.3500000000058,5706.799999999988,20358.679999999993,1665291.56,1331.4100000000035,7046.539999999979,2
9360,0.0624,150000,0.9730733333333333,0,1,9108,0.4865333333333333,17300.829999999987,15205.689999999973,20342.399999999994,30744810.0,8833.929999999993,31495.54999999999,4
44260,0.29506666666666664,150000,0.22192666666666666,0,1,9822,0.11096,8093.289999999979,11995.309999999998,35698.399999999965,56673227.32999999,12994.219999999972,22148.630000000005,2
37238,0.24825333333333333,150000,0.025686666666666667,0,1,957,0.01284,354.7699999999604,5714.369999999995,32608.719999999972,2157696.8400000003,9478.449999999953,15025.699999999953,2
8753,0.05835333333333333,150000,0.46422,0,1,4063,0.23210666666666666,8682.399999999994,10564.859999999986,20075.320000000007,13719126.57,4516.619999999995,17839.28,4
71332,0.4755466666666667,150000,0.2759466666666667,0,1,19684,0.13797333333333334,11668.450000000012,15268.73999999999,47610.080000000016,113557604.64,20549.95000000001,30652.76999999996,2
40134,0.26756,150000,0.6595066666666667,0,1,26469,0.32975333333333334,15054.570000000007,15648.770000000019,33882.96000000002,152630951.57,15737.570000000007,32694.0,2
55154,0.3676933333333333,150000,0.37128,0,1,20478,0.18564,11679.969999999972,14516.76000000001,40491.76000000001,118111328.75,17150.52999999997,28958.570000000007,2
48683,0.32455333333333336,150000,0.5778866666666667,0,1,28133,0.2889466666666667,14520.72000000003,15788.430000000051,37644.52000000002,162229417.04,17272.090000000026,32763.619999999995,2
24778,0.16518666666666668,150000,0.5516266666666667,0,1,13668,0.27581333333333335,11728.790000000008,13032.890000000014,27126.320000000007,78828506.34,10804.279999999999,25761.309999999998,4
13825,0.09216666666666666,150000,0.16182,0,1,2237,0.08090666666666667,4087.920000000013,8356.630000000005,22307.0,12905616.06,4706.209999999992,12791.670000000013,2
12844,0.08562666666666667,150000,0.10872,0,1,1396,0.05436,1106.3999999999942,5782.979999999981,21875.359999999986,3147457.05,4016.8099999999977,9846.75999999998,2
36224,0.24149333333333334,150000,0.47014,0,1,17030,0.23506666666666667,11481.160000000033,13478.660000000033,32162.560000000056,98202255.86999999,13070.280000000028,26588.060000000056,2
6522,0.04348,150000,0.5860066666666667,0,1,3822,0.293,10512.580000000016,11426.440000000002,18289.680000000022,12904484.02,5352.49000000002,20872.290000000008,4
14255,0.09503333333333333,150000,0.49822,0,1,7102,0.24910666666666667,9795.850000000006,11445.640000000014,22496.20000000001,40960247.559999995,7657.429999999993,21624.070000000007,4
37074,0.24716,150000,0.6508666666666667,0,1,24130,0.32543333333333335,14608.650000000023,15245.700000000012,32536.560000000056,139161166.37000003,14859.770000000019,31653.18000000005,2
64571,0.4304733333333333,150000,0.7869133333333334,0,1,50812,0.3934533333333333,19598.040000000037,19456.72000000003,44635.24000000005,293000275.99999994,23338.920000000042,42701.810000000056,3
56357,0.37571333333333334,150000,0.4585,0,1,25840,0.22925333333333334,13262.619999999995,15464.419999999984,41021.07999999996,148992463.06000003,18235.829999999958,31596.599999999977,2
70839,0.47226,150000,0.7509933333333333,0,1,53200,0.37549333333333335,19610.859999999928,19784.75999999995,47393.159999999974,306790735.29,24694.489999999932,43410.99999999994,2
33539,0.22359333333333334,150000,0.40330666666666665,0,1,13527,0.20165333333333332,10089.359999999928,12580.239999999932,30981.159999999974,77998600.4,11791.869999999937,24112.599999999977,2
18729,0.12486,150000,0.9429266666666667,0,1,17660,0.47146666666666665,17718.77000000002,15955.820000000007,24464.76000000001,101827671.06,12570.059999999998,34712.340000000026,4
68628,0.45752,150000,0.9054,0,1,62136,0.4527,21991.890000000014,21029.340000000026,46420.32000000001,358322938.72999996,25489.20000000001,47061.82000000001,3
50587,0.33724666666666664,150000,0.9731133333333334,0,1,49227,0.48656,21358.23999999999,19709.559999999998,38482.27999999997,283875085.35,21250.96000000002,44042.02000000002,3
59716,0.39810666666666666,150000,0.8510733333333333,0,1,50823,0.4255333333333333,20204.01999999996,19546.929999999993,42499.03999999998,293086888.3,22615.690000000002,43154.02999999997,3
53007,0.35338,150000,0.94496,0,1,50089,0.47248,21124.899999999965,19708.469999999972,39547.07999999996,288849495.48,21653.169999999984,43921.869999999995,3
70382,0.4692133333333333,150000,0.022553333333333335,0,1,1587,0.01128,412.6699999999837,5839.089999999967,47192.07999999996,3577060.05,18016.649999999965,23554.77999999997,2
69070,0.4604666666666667,150000,0.6348666666666667,0,1,43850,0.31743333333333335,17482.640000000014,18480.890000000014,46614.79999999999,252833036.57,23179.650000000023,39759.54999999999,2
42513,0.28342,150000,0.5390466666666667,0,1,22916,0.26952,13262.73999999999,14778.289999999979,34929.71999999997,132172471.75,15313.109999999986,30087.199999999953,2
17341,0.11560666666666666,150000,0.3813533333333333,0,1,6613,0.19068,8128.049999999988,10705.189999999973,23854.03999999998,38139299.35,7447.299999999988,19338.79999999999,4
52087,0.34724666666666665,150000,0.98688,0,1,51404,0.49344,21738.119999999995,20002.77000000002,39142.27999999997,296405918.84,21775.71000000002,44825.669999999984,3
13908,0.09272,150000,0.9069266666666667,0,1,12614,0.4534666666666667,16639.109999999986,15105.779999999999,22343.51999999999,72738925.27,11016.00999999998,32477.079999999987,4
10089,0.06726,150000,0.7611066666666667,0,1,7679,0.38055333333333335,13808.899999999994,13376.700000000012,20663.160000000003,25921383.519999996,7120.929999999993,25842.389999999985,4
15589,0.10392666666666667,150000,0.22698666666666667,0,1,3538,0.11349333333333333,5356.799999999988,9124.440000000002,23083.160000000003,20407238.2,5697.360000000015,14892.179999999993,2
60156,0.40104,150000,0.7409466666666666,0,1,44572,0.3704733333333333,18390.609999999986,18545.580000000016,42692.640000000014,257000047.14,21751.590000000026,40253.75,2
38215,0.25476666666666664,150000,0.19000666666666666,0,1,7261,0.095,6961.77999999997,11083.179999999993,33038.59999999998,41870693.98,11156.159999999974,19751.349999999977,2
43296,0.28864,150000,0.9968466666666667,0,1,43159,0.4984266666666667,21039.900000000023,19134.040000000037,35274.24000000005,248867185.70000002,19511.260000000068,42726.54000000004,3
34489,0.22992666666666667,150000,0.501,0,1,17279,0.2505,11831.469999999972,13584.489999999932,31399.159999999974,99653048.12,12886.579999999958,26955.31999999995,2
15913,0.10608666666666666,150000,0.013026666666666667,0,1,207,0.006513333333333334,175.81999999997788,5603.169999999984,23225.719999999972,471931.9099999999,3973.6999999999825,9492.76999999999,2
