query_id,left_cardinality,left_cardinality_ratio,base_cardinality,sel_of_join_pred,sel_of_pred_on_indexed_attr,sel_of_pred_on_non_indexed_attr,sel_of_pred_on_indexed_attr_and_join_pred,sel_of_pred_on_non_indexed_attr_and_join_pred,sel_of_pred_on_indexed_attr_and_non_indexed_attr,total_sel_on_base_table,left_ordered,base_ordered,left_indexed,base_indexed,result_size,predicate_op_num_on_indexed_attr,predicate_op_num_on_non_indexed_attr,hj_idx_cost,hj_seq_cost,nl_idx_cost,nl_seq_cost,mj_idx_cost,mj_seq_cost,hj_idx_cte_cost,hj_seq_cte_cost,nl_idx_cte_cost,nl_seq_cte_cost,mj_idx_cte_cost,mj_seq_cte_cost,optimal_decision
2d7ae771dc0b3eb4fc967e60fb2a8165,461485,0.461485,1000000,0.5,0.036801,0.200067,0.0184,0.100034,0.007363,0.003682,0,1,0,1,3398,2,1,262105867.48,262133915.18,262409835.38,313100787.83,262308078.19,262336064.08,-1,-1,-1,-1,-1,-1,0
ec4256efcb2cc632d181b338af37383a,86294,0.086294,1000000,0.5,0.264937,1.0,0.132468,0.5,0.264937,0.132468,0,1,0,1,22862,3,0,262124147.78,262149391.45,262225053.82,1073985592.03,262124459.78,262193139.41,-1,-1,-1,-1,-1,-1,0
756d4715153858dd022a14ebd1da761a,170585,0.170585,1000000,0.5,0.39728,0.721767,0.19864,0.360884,0.286744,0.143372,0,1,0,1,48914,1,1,262143720.46,262160449.02,262266140.67,1999051794.34,262186459.25,262250226.07,-1,-1,-1,-1,-1,-1,0
fec61f2f1a7b0a9342bf5bd26327b71c,150056,0.150056,1000000,0.5,0.113473,0.4434,0.056736,0.2217,0.050314,0.025157,0,1,0,1,7550,3,1,262113618.06,262141909.55,262256831.74,530230605.96,262135374.47,262171214.41,-1,-1,-1,-1,-1,-1,0
69db6895524beeff0915a936f511571f,497737,0.497737,1000000,0.5,0.044128,1.0,0.022064,0.5,0.044128,0.022064,0,1,0,1,21964,2,0,262158678.6,262189525.11,262426445.15,1042050639.71,262326447.5,262363306.91,-1,-1,-1,-1,-1,-1,0
9017620a85fe5f8c27add582f6aa1e76,430836,0.430836,1000000,0.5,0.081147,1.0,0.040574,0.5,0.081147,0.040574,0,1,0,1,34961,2,0,262153073.79,262185711.54,262393663.66,1503895204.21,262295809.48,262340462.99,-1,-1,-1,-1,-1,-1,0
bd84b238ec787b417a522b9a035eff53,441171,0.441171,1000000,0.5,0.444476,0.200067,0.222238,0.100034,0.088925,0.044462,0,1,0,1,39231,1,1,262174278.82,262188704.05,262398727.81,1655301907.73,262320253.6,262347928.6,-1,-1,-1,-1,-1,-1,0
87bf58ce07037a790e94effe667493b9,199828,0.199828,1000000,0.5,0.000584,0.959733,0.000292,0.479866,0.000561,0.00028,0,1,0,1,112,3,1,262091957.34,262121821.91,262281468.88,263802618.45,262178326.7,262207992.36,-1,-1,-1,-1,-1,-1,0
a737e37a78bd078112dd91a5b0795610,312011,0.312011,1000000,0.5,0.091368,0.240333,0.045684,0.120166,0.021959,0.01098,0,1,0,1,6851,1,2,262133710.8,262160050.59,262336219.44,364898963.68,262238046.68,262265605.37,-1,-1,-1,-1,-1,-1,0
63a543ae97a3c755a66c697604087549,410808,0.410808,1000000,0.5,0.678885,1.0,0.339442,0.5,0.678885,0.339442,0,1,0,1,278891,1,0,262212274.06,262215802.86,262382822.92,10165187340.77,262320002.74,262486225.25,-1,-1,-1,-1,-1,-1,0
2a64e1b8a54dc1d647cf728e93243770,485505,0.485505,1000000,0.5,0.126008,0.721767,0.063004,0.360884,0.090948,0.045474,0,1,0,1,44156,1,1,262163788.45,262195243.04,262420451.47,1830428886.45,262325130.43,262370073.83,-1,-1,-1,-1,-1,-1,0
9034f514830c6991b465df9d95fba2d2,134633,0.134633,1000000,0.5,0.9387,1.0,0.46935,0.5,0.9387,0.46935,0,1,0,1,126380,1,0,262199904.01,262188438.35,262248187.61,4749645472.17,262174929.4,262392609.28,-1,-1,-1,-1,-1,-1,4
97b9e3579689483f30a375e4e51d2a9a,247402,0.247402,1000000,0.5,0.430198,0.9227,0.215099,0.46135,0.396944,0.198472,0,1,0,1,98205,3,1,262164485.67,262182894.21,262305018.01,3749307345.29,262228371.74,262341030.74,-1,-1,-1,-1,-1,-1,0
04397701fa7d2ede57ef49086839074a,159720,0.15972,1000000,0.5,0.645425,0.040333,0.322712,0.020166,0.026032,0.013016,0,1,0,1,4158,2,2,262141676.05,262139538.86,262261615.42,409779917.61,262194422.5,262195117.49,-1,-1,-1,-1,-1,-1,1
