left_cardinality,left_cardinality_ratio,base_cardinality,selectivity_on_indexed_attr,left_ordered,base_ordered,result_size,sel_on_indexed_attr_with_join_predicate,hj_idx_cost,hj_seq_cost,nl_idx_cost,nl_seq_cost,mj_idx_cost,mj_seq_cost,optimal_decision
1484406,0.3281231141949588,4523930,0.004716695439584609,0,0,323917,0.004716695439584609,2247543.3100000005,2292643.92,475114610.61,475159711.22,603044.370000001,648144.9700000007,4
963396,0.2129555497100972,4523930,0.5066988215998037,0,0,22583870,0.5066988215998037,1890175.1899999995,1893521.1600000001,43908831049.63,43908834395.6,1126416.039999999,1129762.0099999998,4
2219732,0.49066453282875727,4523930,0.49959504236360863,0,0,51305308,0.49959504236360863,4178161.8199999984,4182599.1799999997,99750387733.43001,99750392170.79001,2065145.9799999986,2069583.339999998,4
736327,0.16276268642529837,4523930,0.9160159418912317,0,0,31204512,0.9160159418912317,1718393.0900000017,1659011.9200000018,60669725550.03999,60669666168.869995,1507811.990000002,1448430.8200000022,5
839053,0.18546993432701214,4523930,0.9302593099362723,0,0,36110796,0.9302593099362723,1934813.2599999998,1873252.460000001,70208265262.25,70208203701.45,1635008.4399999995,1573447.6500000004,5
541378,0.11966984458203377,4523930,0.4001523012071363,0,0,10022350,0.4001523012071363,1064809.539999999,1084483.67,19486379569.52,19486399243.649998,679627.379999999,699301.5099999998,4
2082991,0.46043837990419834,4523930,0.32538876596233807,0,0,31356933,0.32538876596233807,3716472.26,3747605.3200000003,60966158953.3,60966190086.36,1539657.5,1570790.5700000003,4
606746,0.134119228193186,4523930,0.8034940858943441,0,0,22554502,0.8034940858943441,1396764.4399999995,1354627.4900000002,43851646673.14001,43851604536.19,1230546.5,1188409.5500000007,5
2070601,0.45769961073668247,4523930,0.31257932815052397,0,0,29943345,0.31257932815052397,3679333.0,3712430.17,58217700690.48,58217733787.65001,1503802.5299999993,1536899.6999999993,4
332753,0.07355396745749823,4523930,0.3465382974537625,0,0,5334784,0.3465382974537625,671772.75,699662.4299999997,10372209288.66,10372237178.34,455168.7100000009,483058.3900000006,4
532166,0.11763356196934965,4523930,0.43929724818907456,0,0,10815566,0.43929724818907456,1067995.2499999981,1081673.3199999984,21028212658.93,21028226337.0,720058.5799999982,733736.6499999985,4
