left_cardinality,left_cardinality_ratio,base_cardinality,selectivity_on_indexed_attr,left_ordered,base_ordered,result_size,sel_on_indexed_attr_with_join_predicate,hj_idx_cost,hj_seq_cost,nl_idx_cost,nl_seq_cost,mj_idx_cost,mj_seq_cost,optimal_decision
435830,0.31581083088472395,1380035,0.7779628777531005,0,0,1005834,0.7779628777531005,186928.5,175364.2300000001,10217742550.949999,10217730986.679998,356226.5900000001,344662.32000000007,1
152316,0.11037111377609989,1380035,0.9151557750346911,0,0,413515,0.9151557750346911,119566.29000000015,101524.72000000009,4200648255.1499996,4200630213.5799994,279530.4900000001,261488.93000000005,1
304138,0.22038426561645175,1380035,0.7395073313357995,0,0,667212,0.7395073313357995,146487.07999999996,136740.54000000004,6777810597.57,6777800851.03,292074.93000000005,282328.38,1
610582,0.44243950334592963,1380035,0.9115739818193017,0,0,1651149,0.9115739818193017,249434.89,231559.82999999996,16772770378.43,16772752503.37,495660.8700000001,477785.81000000006,1
374565,0.27141702927824296,1380035,0.675001720970845,0,0,750037,0.675001720970845,160041.44999999995,153340.76,7619019675.8,7619012975.1,305112.11,298411.41000000003,1
310745,0.22517182535225555,1380035,0.46237015727861974,0,0,426230,0.46237015727861974,122676.70999999996,126018.19999999995,4329728299.39,4329731640.88,226562.3999999999,229903.89,0
604475,0.43801425326169263,1380035,0.11432173821678436,0,0,205002,0.11432173821678436,166952.61,186732.68000000005,2082736499.78,2082756279.85,260889.63,280669.70000000007,0
674344,0.48864267935233524,1380035,0.6064549087523142,0,0,1213194,0.6064549087523142,236015.43999999994,232549.18999999994,12324297853.650002,12324294387.400002,413570.5,410104.25,1
255654,0.18525182332332152,1380035,0.7319763629183318,0,0,555137,0.7319763629183318,132277.83999999997,122885.17000000004,5639328451.42,5639319058.75,269871.97,260479.30000000005,1
332753,0.24111924697562018,1380035,0.5587119167267497,0,0,551519,0.5587119167267497,137618.6499999999,136408.42999999993,5602467463.66,5602466253.429999,259259.5199999999,258049.29999999993,1
532166,0.38561775607140397,1380035,0.6886825334140076,0,0,1087218,0.6886825334140076,205062.84000000008,197714.75000000012,11044123800.49,11044116452.4,374391.8600000001,367043.77000000014,1
597424,0.43290496255529753,1380035,0.3310633425963834,0,0,586738,0.3310633425963834,187025.38,196567.0,5960626555.450001,5960636097.070001,311004.25,320545.88,0
370649,0.2685794200871717,1380035,0.6804783936639288,0,0,748217,0.6804783936639288,159474.68999999994,152513.72999999998,7600659254.85,7600652293.890001,304859.74,297898.78,1
