query_id,left_cardinality,left_cardinality_ratio,base_cardinality,sel_of_join_pred,sel_of_pred_on_indexed_attr,sel_of_pred_on_non_indexed_attr,sel_of_pred_on_indexed_attr_and_join_pred,sel_of_pred_on_non_indexed_attr_and_join_pred,sel_of_pred_on_indexed_attr_and_non_indexed_attr,total_sel_on_base_table,left_ordered,base_ordered,left_indexed,base_indexed,result_size,predicate_op_num_on_indexed_attr,predicate_op_num_on_non_indexed_attr,hj_idx_cost,hj_seq_cost,nl_idx_cost,nl_seq_cost,mj_idx_cost,mj_seq_cost,hj_idx_cte_cost,hj_seq_cte_cost,nl_idx_cte_cost,nl_seq_cte_cost,mj_idx_cte_cost,mj_seq_cte_cost,optimal_decision
ffb1ccf8738a7c7d331ef6d6f67b61c9,199341,0.033223483388258306,6000003,0.5001005832830417,1,1.0,0.5001005832830417,0.5001005832830417,1.0,0.5001005832830417,0,0,1,0,6026302,0,0,10000790180.23,790180.23,48973224023.91,38973224023.91,10001843424.75,1843424.75,-1,-1,-1,-1,-1,-1,1
7c32d2b03088598966dfa5eb8fd411df,176964,0.029493985253007372,6000003,0.5001005832830417,1,0.0701217982724342,0.5001005832830417,0.03506098246950876,0.0701217982724342,0.03506098246950876,0,0,1,0,375064,0,1,10000456586.92,439647.92,12425874008.82,2425857069.82,10000398222.45,381283.45,-1,-1,-1,-1,-1,-1,5
e0a583536b2437c7659e0423b89e6d99,112421,0.01873682396492135,6000003,0.5001005832830417,1,1.0,0.5001005832830417,0.5001005832830417,1.0,0.5001005832830417,0,0,1,0,3398613,0,0,10000662375.94,662375.94,31979565011.81,21979565011.81,10001743132.64,1743132.64,-1,-1,-1,-1,-1,-1,1
8b570db2d354d70365750267ed00cb23,170585,0.028430819117923774,6000003,0.5001005832830417,1,0.18371407480962926,0.5001005832830417,0.09185695407152296,0.18371407480962926,0.09185695407152296,0,0,1,0,947218,0,2,10000502340.86,502340.86,16126175936.24,6126175936.24,10000601480.53,601480.53,-1,-1,-1,-1,-1,-1,1
78d351eff6363ec0a4c179b2b4c4c02b,150056,0.02500932082867292,6000003,0.5001005832830417,1,1.0,0.5001005832830417,0.5001005832830417,1.0,0.5001005832830417,0,0,1,0,4536361,0,0,10000717712.0,717712.0,39337553471.55,29337553471.55,10001800182.14,1800182.14,-1,-1,-1,-1,-1,-1,1
3b3ad100f864aed703e49129120b2903,101202,0.016866991566504216,6000003,0.5001005832830417,1,0.3107708446145777,0.5001005832830417,0.15538542230728886,0.3107708446145777,0.15538542230728886,0,0,1,0,950597,0,1,10000442659.65,442659.65,16147891205.2,6147891205.2,10000708069.85,708069.85,-1,-1,-1,-1,-1,-1,1
f99602cd118ed32da53c5c9267602852,169877,0.028312819176923746,6000003,0.5001005832830417,1,0.5811708760812286,0.5001005832830417,0.290585521373906,0.5811708760812286,0.290585521373906,0,0,1,0,2984045,0,1,10000620527.52,620527.52,29298507896.29,19298507896.29,10001186065.06,1186065.06,-1,-1,-1,-1,-1,-1,1
fb42f5f89712b626dde279720cf1b79e,132944,0.022157322254672207,6000003,0.5001005832830417,1,0.2223258888370556,0.5001005832830417,0.1111629444185278,0.2223258888370556,0.1111629444185278,0,0,1,0,893358,0,2,10000468877.3,468877.3,15777775622.76,5777775622.76,10000634766.6,634766.6,-1,-1,-1,-1,-1,-1,1
318e230b7302fc5c260947d8e07e56e7,31922,0.005320330673167997,6000003,0.5001005832830417,1,0.08309845845077077,0.5001005832830417,0.041549312558677054,0.08309845845077077,0.041549312558677054,0,0,1,0,80177,0,2,10000302935.44,281780.02,10518780346.48,518759191.06,10000364019.42,342864.0,-1,-1,-1,-1,-1,-1,1
40cf33e9f669f01de9c9dea0e90cd992,84666,0.014110992944503528,6000003,0.5001005832830417,1,0.3716193141903429,0.5001005832830417,0.1858095737618798,0.3716193141903429,0.1858095737618798,0,0,1,0,950986,0,2,10000455750.08,455750.08,16150452420.22,6150452420.22,10000804940.48,804940.48,-1,-1,-1,-1,-1,-1,1
